rating,date,content,content_len,content_preprocess,content_word_count,year,month,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기분,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_마지막,bow_많다,bow_백화점,bow_사람,bow_상상,bow_상상력,bow_생각,bow_소재,bow_술술,bow_시간,bow_신선하다,bow_어른,bow_이렇다,bow_읽히다,bow_작가,bow_잔잔하다,bow_재미있다,bow_재밌다,bow_좋다,bow_추천,bow_한국
5,2020-08-14,한번 펼쳐서 읽기시작하면서 어라?왜이렇게 쭉쭉읽어지나?이런생각하면서 진짜 웃으면서 읽었어요~ 물론 뭉클거리는 감동도 조금있구요~ 재미있게 읽었습니다~^^,85,한번 펼치다 작다 어르다 왜 쭉쭉 생각 진짜 웃다 뭉클거리 감동 조금 재미있다,14,2020,8,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2020-08-14,오늘도 꿈백화점 좀있다 들를게요. 좀 있다 만나요 페니양.,32,오늘 꿈 백화점 좋다 들르다 만나다 페니,8,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2020-08-14,너무 재밌게 읽었어요 정말로...,18,재밌다,4,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2020-08-14,큰 불만없이 재미있게 잘 읽었습니다.,20,크다 불만 재미있다,5,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2020-08-13,우리나라 소설인데도 외국 느낌 나는 소설!ㅎㅎ 환타지인데 꿈에 대해서 한번도 생각해 보지 않은 소재였습니다. 자가가 묘사한거 상상하면서 읽는게 재미 있었습니다. 눈물나는 부분도 있었고 ㅠㅠ 시간 가는줄 모르고 읽었어요!,122,우리나라 도 외국 나 환타지 꿈 대해 한번 생각 보지 소재 자가 묘사 거 상상 재미 눈물나다 시간 가다 모르다,28,2020,8,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-13,나미야 잡화점의 기적같은 느낌의 책. 술술 잘 읽히고 굉장히 재미있었음.,40,나미 잡화 기적 술술 읽히다 굉장하다 재미있다,10,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5,2020-08-13,외국소설인줄 알았는데 국내 작가님이라 놀랐어요 ! 해리포터 처음 봤을때처럼 머리 속에 상상으로 내용이 그려지는 느낌이었어요 ~~ 2편 3편 계속 연재해주세요 !,89,외국 줄 알다 국내 작가 놀라다 해리포터 처음 때 머리 속 상상 내용 그려지다 2 편 3 편 계속 연재 해주다,21,2020,8,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2020-08-12,뭔가 우리나라 소설이 아닌 외국 소설같은 독특한 소재와 세계관이 아주 훌륭한 소설입니다! 근래에 읽은 소설 중 최고입니다,67,뭔가 우리나라 외국 독특하다 소재 세계관 아주 훌륭하다 근래 중 최고,17,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-12,꿈을 소재로 이런 이야기를 풀어낼 수 있는 작가가 궁금해지기까지 합니다. 잠자기 전에 며칠동안 읽었지만 꾸고 싶은 꿈은 못 꾸었습니다. 신선한 소설입니다.,86,꿈 소재 이렇다 풀다 낼 작가 궁금하다 잠자다 전 며칠 동안 꾸다 꿈 못 꾸다 신선하다,21,2020,8,positive,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
5,2020-08-11,오랜만에 즐겁게 읽은 소설이에요. 분량이 줄어드는게 아쉬울 정도였네요,38,즐겁다 분량 줄어들다 아쉽다 정도,8,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-11,청소년을 위한 책이라 조금 시시할까 걱정했지만..어른이 읽어도 공감할만하고 생각할 거리를 주는 책이에요~ 초등학생인 아들이 조금 더 크면 읽어보라고 사줘야겠어요~ 다음 이야기가 또 있을것만 같아요....이대로 책장을 덮기가 너무 아쉽네요~!!,135,청소년 위 조금 시시하다 걱정 어른 공감 만하 생각 거리 주다 초등학생 아들 조금 크다 보라 사주다 다음 또 책장 덮다 아쉽다,28,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2020-08-11,"마치 어른을 위한 베드타임 스토리같아요. 자기전에 가볍게 읽기도 좋고, 이 책을 읽고 자면 왠지 멋진 꿈을 꿀 것만 같은 기분이 듭니다.",76,마치 어른 위 베드 타임 스토리 가볍다 좋다 멋지다 꿈 꿀 기분 듭니,21,2020,8,positive,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,2020-08-10,책을 다 읽었다는 게 아쉽다고 느껴질만큼 재미있었어요.첫 에피소드부터 마지막까지 작가님의 꿈에 대한 상상력에 감탄했고 시리즈물로 계속 보고싶다는 생각이 절로 들 정도로 매력적이에요. 다른 꿈제작자들이나 페니랑 막심의 관계라던가 꿈 백화점 직원들의 이야기라던가 보고싶은 이야기는 너무 많은데 마지막 페이지여서 너무 서운한거에요ㅜㅠ,183,게 아쉽다 느껴지다 재미있다 첫 에피소드 마지막 작가 꿈 대한 상상력 감탄 시리즈 물 계속 생각 절로 정도 매력 다른 꿈 제작자 페니 막심 관계 꿈 백화점 직원 많다 마지막 페이지 서운하다,39,2020,8,positive,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,2020-08-09,"어른을 위한 동화처럼 따듯하고 착한 책. 달러구트를 포함하여 페니를 대하는 어른들이 너무 이상적인 어른이라서 놀랐어요. 첫 심부름을 나간 아이가 실수를 했다면 연습과 마음의 준비를 할 수 있도록 도와주지 않은 어른들이 나쁜 게 당연하죠. 또 그런 일이 생기지 않도록, 안 그래도 속상한 아이가 주눅들지 않도록 마음을 써주는 다정한 사람들이 있는 가게에서 산 꿈이 어떻게 안 좋을 수가 있겠어요. 저도 꼭 한번 가보고 싶고, 이미 몇 번이나 방문했을 거라고 믿고 있어요. 마지막 에피소드에선 정말 펑펑 울었네요. 동물들에게도 꿈을 파니까 먼저 떠나간 아이들이 맡겨놓은 꿈이 곧 도착할 거라고 믿습니다. 오랜만에 좋은 이야기를 읽었어요. 감사합니다.",361,어른 위 동화 따다 듯 착하다 달러 구트 포함 페니 대하 어른 이상 어른 놀라다 첫 심부름 나가다 아이 실수 연습 마음 준비 도와주다 어른 나쁘다 게 당연하다 또 그렇다 생기지 안 속상하다 아이 주눅 마음 써주다 다정하다 사람 가게 산 꿈 어떻다 안 좋다 수가 꼭 한번 가보다 몇 번 방문 거 믿다 마지막 에피소드 펑펑 울다 동물 꿈 파 먼저 떠나가다 아이 맡기다 꿈 곧 도착 거 믿다 좋다 감사하다,91,2020,8,positive,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
5,2020-08-09,문득 내가 꾸었던 꿈들을 구입하러 가는 그런 모습이 상상됐어요 아름다운 판타지 같으면서도 현실적이라 재밌었고 인생의 방향까지 고민해 볼 수 있는 유익한 시간이였습니다,92,문득 내 꾸다 꿈 구입 가다 그렇다 모습 상상 돼다 아름답다 판타지 현실 재밌다 인생 방향 고민 볼 유익하다 시간,22,2020,8,positive,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,2020-08-08,내용이 넘나 귀엽고 술술 읽혔음. 청소년 소설로 분류 되어있던것 같은데 어른동화같고 잘 읽었습니다.,55,내용 넘다 귀엽다 술술 읽히다 청소년 분류 되어다 어른 동화,13,2020,8,positive,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5,2020-08-07,"굉장히 재미있었습니다. 생각 할 거리도 많고, 마지막의 스피도가 참.. 그런데요.. 페니와 막심의 이야기도 풀어주셨으면 더 좋았을 것 같습니다.(로맨스를 좋아해요.)",92,굉장하다 재미있다 생각 거리 많다 마지막 스피도 차다 그렇다 페니 막심 풀다 좋다 로맨스 좋아하다,19,2020,8,positive,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,2020-08-06,"아껴서 읽고싶은,오랜만에 종이책으로 소장하고 싶은 예쁜 책",32,아끼다 종이 소장 예쁘다,7,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-06,쉽게 잘 읽히고 흡입력 좋습니당 잠이나 꿈은 당연하게 여기며 살았는데 기발한? 내용들로 전개되니까 재밌었어요 ㅎㅎ 드라마로 나오면 진짜 좋을것같아요ㅎㅎ,84,쉬다 읽히다 흡입 좋다 습 니당다 잠 꿈 당연하다 여기 살다 기발하다 내용 전개 재밌다 드라마 진짜 좋다,19,2020,8,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
4,2020-08-05,따뜻한 책이에요 단편 드라마로 만들면 재미있을거같아요,29,따뜻하다 단편 드라마 만들다 재미있다,6,2020,8,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2020-08-05,뻔한 교훈을 따뜻하게 말하는 법,17,뻔하다 교훈 따뜻하다 말 법,5,2020,8,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-04,시간가는줄 모르고 재밌게 읽었습니다.  어른을 위한 동화같은책,34,시간 가다 모르다 재밌다 어른 위 동화,7,2020,8,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3,2020-08-04,따듯하고 기분 좋은 예쁜 동화,16,따다 듯 기분 좋다 예쁘다 동화,5,2020,8,neutral,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2020-08-03,귀여운 아이디어로 조용히 시간 보내기 좋아요,24,귀엽다 아이디어 조용하다 시간 보내다 좋다,6,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2020-08-03,"어른을 위한 동화같은 이야기.  읽는 내내 마음이 따뜻하고, 내용도 재밌어요.",43,어른 위 동화 내내 마음 따뜻하다 내용 재밌다,10,2020,8,positive,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,2020-08-02,읽고나서 감정이 더 풍부해진거 같은 이야기에요! 마지막엔 질질 울면서 읽었습니다 ㅠㅠ,47,감정 풍부하다 마지막 질질 울면,11,2020,8,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-02,재미있었어요 마지막 부분 볼때는 울면서 읽었네요ㅠㅠ,28,재미있다 마지막 볼때 울면,6,2020,8,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2020-08-02,"작가님 진짜 꿈백화점에 다녀오신 거죠? 너무 생생하고 참신한 설정이라 진짜 꿈백화점이 있을거 같아요. 본편 마지막 에피소드는 처음부터 끝까지 펑펑 울면서 봤네요ㅠㅠ 잠이 들어야만 갈 수 있는 환상의 세계에 있는 꿈백화점. 이곳에 지구촌 세계 각지에서 잠든 사람들이 멋진 꿈을 꾸기 위해 찾아옵니다. 잠든 모습 그대로 찾아오기 때문에 대부분은 잠옷 차림이고 속옷만 입고 잠든 사람들을 위해 가운을 대여해주는 동물들이 마을을 돌아다녀요. 잠든 사람들은 꿈백화점에서 자기가 꾸고 싶은 멋진 꿈을 구입하고, 상점에서는 그 꿈을 꾸고 난 뒤에 느끼는 감정을 대가로 나눠받아갑니다. 이 꿈백화점에서 일어난 일도 일종의 꿈이기 때문에 사람들은 깨어난 뒤에는 기억을 못하는데, 이것까지 정말 있을법하지 않나요? 현실에서 망설이는 마음에 한걸음 뗄 수 있게 해주는 꿈, 동물들이 꾸는 꿈, 트라우마를 극복하게 하는 꿈, 이야기들을 읽다보면 더이상 잠드는 게 무섭고 막막한 일이 아니게 됩니다. 청소년뿐 아니라 어른들에게도 좋은 동화에요. 저도 꿈백화점에 들르고 있을까요? 그렇다고 하기엔 영 재밌는 꿈을 꾼 적이 없네요.. 제게도 좀 멋진 꿈을 팔아줬으면ㅠㅠ",583,작가 진짜 꿈 백화점 다녀오다 거 생생하다 참신하다 설정 진짜 꿈 백화점 편 마지막 에피소드 처음 끝 펑펑 울면 잠 갈다 환상 세계 꿈 백화점 곳 지구촌 세계 각지 잠들다 사람 멋지다 꿈 꾸다 위해 찾아오다 잠들다 모습 그대로 찾아오다 때문 대부분 잠옷 차림 속옷 입다 잠들다 사람 위해 가운 대여 해주다 동물 마을 돌아다니다 잠들다 사람 꿈 백화점 자기 꾸다 멋지다 꿈 구입 상점 꿈 꾸다 난 뒤 감정 대가 나누다 받다 가다 꿈 백화점 일어나다 일도 일종 꿈 이기 때문 사람 깨어나다 뒤 기억 법 현실 망설이다 마음 걸음 떼다 해주다 꿈 동물 꾸다 꿈 트라우마 극복 꿈 이상 잠들다 게 무섭다 막막하다 청소년 어른 좋다 동화 꿈 백화점 들르다 영 재밌다 꿈 꾼 적 게 멋지다 꿈 팔 주다,142,2020,8,positive,1,0,0,0,4,0,1,0,1,1,0,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
5,2020-08-02,명작이네요 설정도 좋고. 내용이 건전하고 갈등구조가 적어서 청소년 문학스러운데 청소년들에게 어필할 소재인지는 모르겠네요 ㅎㅎ 아무튼 그건 그거대로 매력적입니다.,89,명작 요 설정 좋다 내용 건전하다 갈등 구조 적다 청소년 문학 데 청소년 어필 소재 모르다 그거 매력,18,2020,8,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2020-08-01,동화같은 책이예요! 문체가 깔끔해서 잘읽혀서 한번 읽으면 못 멈추고 계속 읽게 되더라구요 ㅎㅎ 추천합니다~!,60,동화 문체 깔끔하다 읽히다 한번 못 멈추다 계속 추천,14,2020,8,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,2020-08-01,볼만했네요. 그녕저냥 읽을만함,16,볼 그녕저 함,3,2020,8,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-01,가슴이 따뜻해지는 책이예요. 꿈이라는 주제로 때로는 설레임으로 때로는 슬픔 또는 애뜻함 등을 느낄수 있는 이야기들을 들려줍니다. 작가님의 상상력에 진심 엄지 척!!!,92,가슴 따뜻하다 꿈 주제 때로는 설레임 때로는 슬픔 애뜻함 들려주다 작가 상상력 진심 엄지 척,21,2020,8,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2020-08-01,재밌게 잘 읽혀서 좋았어요.,15,재밌다 읽히다 좋다,4,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,2020-08-01,달콤함을 제대로 살리지 못한 진부함..,21,달콤하다 제대로 살리다 못 진부하다,5,2020,8,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-08-01,??????????읽기 싫음 무슨말인지????‍♂️,28,싫다 말,3,2020,8,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-08-01,인생책 만났어요 너무 재밌습니다!!,19,인생 만나다 재밌다,4,2020,8,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2020-07-30,따뜻한 이야기네요 잘읽었습니다,16,따뜻하다,3,2020,7,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-07-30,이해가 안됨 읽을수가 없음,14,이해 안되다,4,2020,7,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-07-29,너무 따뜻하다 행복한 책,13,따뜻하다 행복하다,4,2020,7,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-07-29,몇번을 읽은 올해 저에게 가장 기억남는 책입니다,26,몇번 올해 가장 기억나다,7,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-07-28,술술. 재밌었어요!,10,술술 재밌다,2,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,2020-07-27,생각없이 보기 좋아요. 마음이 따뜻해지고 훈훈해지네요. 저도 달러구트같은 사람이되고싶어요,49,생각 보기 좋다 마음 따뜻하다 훈훈하다 달러 구트 사람,9,2020,7,positive,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2020-07-27,창의적인 설정과 에피소드마다 주려는 교훈들은 생각보다 알차서 읽을수록 빠져들었어요 종이책으로 사서 소장하고 싶네요.,64,창의 설정 에피소드 주다 교훈 생각 알차다 빠져들다 종이 사서 소장,13,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020-07-25,"설정도 얄팍하고 문장들도 납작한데... 이벤트 도서라 어차피 싸서 평점이 높은 건가? 대단한 무언가는 없고요, 취향만 맞는다면 가볍게 읽기는 좋을 듯 합니다. 한 번 읽기 시작하면 그래도 끝을 보기 위해 노력하는 편이라 다 읽기는 읽었어요. 저는 이 책에서 이런 허술함을 견디면서라도 책이 좋아지게 만드는 이유를 찾지 못했습니다. 딱히 참신하지도 않고, 설득력 있지도 않고, 배경 설정이 꼼꼼하지도 않고, 문장이 유려하지도 않고, 그렇다고 서술에 간결하고 정제된 아름다움이 있지도 않고, 대사는 작위적이고... 감동적이려고 노력하는 느낌 정도만 받았어요.   대상 독자도 애매해요. 성인이 보기엔 지나치게 엉성한데, 아동용 감성도 아니고 (지친 직장인 어쩌고 연애 저쩌고 하는 내용들이 대놓고 성인 독자를 타겟팅함), 청소년에게 더 어필할 만한 강점조차 없고. 표현이 간단하다고 보다 어린 연령대에 무조건 어필할 수 있는 게 아니잖아요? 그 간단한 문장에 의미를 담는 게 더 어려운 건데... 여러모로 부족한 점이 많은 문장들과 전개를 보자니 정체불명의 소설이라는 생각만 드네요.",548,설정 얄팍하다 문장 납작하다 이벤트 도서 어차피 싸다 평점 높다 건가 대단하다 무언가 취향 맞다 가볍다 좋다 듯 번 시작 끝 보기 위해 노력 편이 이렇다 허다 술함 견디다 면서 좋아지다 만들다 이유 찾다 딱하다 참신하다 설득 배경 설정 꼼꼼하다 문장 유려 지도 서술 간결하다 정제 아름답다 움 대사 작위 감동 려고 노력 정도 받다 대상 독자 애매하다 성인 보기 지나치다 성하다 아동 용 감성 지치다 직장인 어쩌 연애 저쩌 내용 성인 독자 타겟 팅함 청소년 어필 강점 표현 간단하다 어리다 연령 무조건 어필 게 간단하다 문장 의미 담다 게 어렵다 모로 부족하다 많다 문장 전개 정체 불명 생각 드네,131,2020,7,negative,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,2020-07-22,너무 재밌어요! 중간에 도제님 관련 꿈이 나왔을때는 눈물을 참느라 힘들었어요ㅎㅎ 잔잔하면서 감동적이에요. 꿈이라는 소재로 이런 소설을 쓰시다니 창의력이 대단하신거같아요. 재밌어서 빨리 읽느라 흘겨 읽어서 다시 한번 자세히 읽으려고요! 읽으면서 캐릭터 이름들 해석하는 재미도 있어요ㅎㅎ,158,재밌다 중간 도제 관련 꿈 때 눈물 참다 힘들다 잔잔하다 감동 꿈 소재 이렇다 쓸다 창의력 대단하다 재밌다 흘겨 다시 한번 자세하다 캐릭터 이름 해석 재미,34,2020,7,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0
4,2020-07-22,처음엔 너무 창의적인 설정 때문에 조금 오글 거렸는데 꾹 참고 읽다보니 마지막쯤엔 뭉클하고 눈물도 찔끔 흘렸다. 작가님의 상상력이 놀라웠다. 한번 쯤 읽어봐도 좋은 소설인 것 같다.,101,처음 창의 설정 때문 조금 글 거렸는데 꾹 참고 마지막 뭉클하다 눈물 흘리다 작가 상상력 놀랍다 한번 쯤 좋다,26,2020,7,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,2020-07-22,좋아요 추천합니다!!,11,좋다 추천,2,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,2020-07-22,동화같은 이야기들.. 어찌보면 살짝 유치할순 있지만 저에게는 힐링되는 소설이었어요~ 일이든 사람관계든 힘들때 위로 받을수 있는 책인것 같아요,78,동화 어찌 살짝 유치하다 순 힐링 일이 사람 관계 힘들다 때 위로 받다,17,2020,7,positive,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-07-21,어른이 되어 포용할 수 있는 범위가 넓어진 어린왕자를 보는 것 같달까요 참 포근하며 따뜻하게 미소지으며 책을 읽었습니다. 감사히 잘 읽었습니다:),81,어른 되어다 포 용하다 범위 넓어지다 어린왕자 달다 요 차다 포근하다 따뜻하다 미소 지다,20,2020,7,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2020-07-19,미소 띄우며 가볍게 볼 수 있는 소설. 단편 웹드라마로 만들기에도 좋을듯...  원지 애니 '인사이드 아웃'이 연상되는 사람은 나뿐일까?  혹은 영화 '심야식당'도 생각난다.,97,미소 띄우다 가볍다 볼 단편 웹 드라마 만들기 좋다 원지 애니 인사 이드 아웃 연상 사람 나 뿐이다 영화 심야식당 생각나다,22,2020,7,positive,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2020-07-18,"말이 안되는거 같다가두 어차피 소설속 배경이나 조건은 작가 세상이니..사랑,기쁨,슬픔 등등 여러감정을 느낄수 있어서 참 잘 보았네여 ^.^",77,말 안되다 어차피 속 배경 조건 작가 세상 사랑 기쁨 슬픔 등등 감정 차다 여,17,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2020-07-15,"특별한 굴곡이나 드라마는 없었지만, 오히려 그래서 소소하게 스쳐지나가는 이야기들이 더 따뜻하고 아기자기하게 다가왔던것 같아요. 힘든 일이 없진 않지만 다른 각도에서 보면 또 조금 다를 수 있다고 위로해주는 이야기라 요즘에 계획이 다 불가항력으로 틀어지는 바람에 무기력해졌던 저에게 좋은 선물이 되었습니다.",170,특별하다 굴곡 드라마 오히려 소소하다 스치다 지나가다 따뜻하다 아기자기하다 다가오다 힘드다 다른 각도 또 조금 다르다 위로 해주다 요즘 계획 불가항력 틀어지다 바람 무기 좋다 선물 되어다,39,2020,7,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2020-07-14,무난하게 따뜻한 소설,11,무난 따뜻하다,3,2020,7,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2020-07-13,재밌게 잘 읽었습니다. 일단 청소년문학으로 분류되어있다는 점을 까먹고 접근하시는 분들이 주로 별점 깎고 주시는 듯해서 속상하네요. 하지만 취업준비생이나 미래에 대한 불확실성때문에 고민이 많으신 분들이 읽으면 자신에게 힘이 되는 글귀를 하나쯤은 얻어나갈 수 있는 책인 것 같아요!,155,재밌다 일단 청소년 문학 분류 되어다 까먹다 접근 분 주로 깎다 주시 듯 속상하다 취업 준비 생 미래 대한 불확실 때문 고민 많다 분 자신 힘 글귀 하나 얻다 나가다,36,2020,7,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2020-07-10,매우 가볍게 읽을수 있는 책이여서 틈틈히 시간 날때 읽었어요. 하지만 책에서 클라이맥스가 뚜렷히 없고 주인공들의 일상만 대해 다루어서 살짝 지루한감이 있어요. 그래도 짧아서 재미있게 읽었습니다!!,109,매우 가볍다 틈틈하다 시간 날때 클라이맥스 뚜렷하다 주인공 일상 대해 다루다 살짝 지루하다 감 짧다 재미있다,25,2020,7,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,2020-07-10,가볍고 편하게 보기 좋은 글입니다,18,가볍다 편하다 보기 좋다 글,5,2020,7,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2020-07-09,약간 디테일한 부분이 조금 약하고 스토리가 탄탄하짐 않지만 상상력도 자극되고 너무 재미있었어요!!!!!!,58,약간 디테일 조금 약하다 스토리 탄탄하다 짐 상상력 자극 재미있다,12,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,2020-07-05,흐믓흐믓하게 읽다가 눈물이 터져버렸어요ㅠ,22,흐믓흐믓하 눈물 터지다 버리다,4,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2020-07-02,"세계관을 만들때의 상상력이 재밌긴한데, 풀어내는 이야기는 약간 자기전 부모님이 아이에게 읽어줄법한 아동용이야기랄까요. 무난하게 읽을만합니다~",78,세계관 만들다 때 상상력 재밌다 풀다 약간 부모님 아이 법 아동 용이 야기 랄 끄다 무난,14,2020,7,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2020-07-01,흐음....청소년이 보기 적당한 정도네여,22,청소년 보기 적당하다 정도,4,2020,7,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
